Primary Partition,Secondary Partition,Timestamp,VIN or ID,Latitude,Longitude,Altitude,Custom 1,Custom 2
USA,Florida,2025-01-08T16:48:42.204Z,abc3eb,29.2412,-81.08655,5500,SFY436,P28A
USA,Florida,2025-01-08T16:48:42.244Z,ad8f3e,29.4581,-81.34823,3500,,
USA,Florida,2025-01-08T16:48:41.974Z,a434e2,28.9518,-81.08877,4000,,
USA,Florida,2025-01-08T16:48:42.444Z,a7bc8e,28.50954,-80.79501,13000,,
USA,Florida,2025-01-08T16:48:42.454Z,a10f87,28.81813,-81.91256,1100,,
USA,Florida,2025-01-08T16:48:42.474Z,a57db5,28.78147,-81.23971,400,,
USA,Florida,2025-01-08T16:48:42.404Z,a50adf,28.42621,-80.97794,1500,,
USA,Florida,2025-01-08T16:48:42.384Z,a9c1ce,29.75432,-81.09858,18000,,
USA,Florida,2025-01-08T16:48:42.494Z,a6d505,28.82425,-81.80987,300,,
USA,Florida,2025-01-08T16:48:42.024Z,000000,30.19357,-82.42071,23000,,
USA,Florida,2025-01-08T16:48:42.404Z,a1a019,28.33089,-80.66385,800,,
USA,Florida,2025-01-08T16:48:40.214Z,a5bc1f,28.96174,-80.88882,2000,,
USA,Florida,2025-01-08T16:48:42.624Z,a31f95,28.66431,-81.19888,23600,,
USA,Florida,2025-01-08T16:48:42.544Z,a61443,29.70939,-81.70543,1800,,
USA,Florida,2025-01-08T16:48:42.564Z,a36352,29.62913,-81.4155,4000,N3171E,C172
USA,Florida,2025-01-08T16:48:42.654Z,a373b7,28.27467,-80.7493,15400,,
USA,Florida,2025-01-08T16:48:42.634Z,a54b11,28.62304,-80.86302,3500,,
USA,Florida,2025-01-08T16:48:42.001Z,000000,30.19403,-82.42017,23000,,
USA,Florida,2025-01-08T16:48:41.901Z,acd66f,28.11533,-82.02067,6900,,
USA,Florida,2025-01-08T16:48:42.591Z,ae4cf4,29.11164,-82.09681,2900,,
USA,Florida,2025-01-08T16:48:42.641Z,a00df5,28.37222,-81.47003,2100,,
USA,Florida,2025-01-08T16:48:42.731Z,a94d27,28.81178,-81.71275,3000,,
USA,Florida,2025-01-08T16:48:41.431Z,a38044,28.40581,-80.58689,500,,
USA,Florida,2025-01-08T16:48:42.281Z,000000,30.15533,-81.55769,5500,,
USA,Florida,2025-01-08T16:48:42.271Z,ab9345,29.53786,-81.22619,10500,JRE845,C56X
USA,Florida,2025-01-08T16:48:42.001Z,a55c97,28.10339,-80.69375,3500,SFY433,P28A
USA,Florida,2025-01-08T16:48:42.181Z,0d0e9f,28.04886,-81.16078,6300,LET6227,CL60
USA,Florida,2025-01-08T16:48:42.051Z,000000,28.99642,-81.04947,0,,
USA,Florida,2025-01-08T16:48:43.204Z,000000,27.68806,-80.02078,0,,
USA,Florida,2025-01-08T16:48:42.341Z,000000,30.14894,-81.40664,16100,,
USA,Florida,2025-01-08T16:48:42.091Z,a03f1b,28.608,-80.80003,8500,N115DK,GLST
USA,Florida,2025-01-08T16:48:42.791Z,adb182,28.13817,-80.70467,2500,,
USA,Florida,2025-01-08T16:48:42.861Z,a75707,28.60614,-80.97231,2500,,
USA,Florida,2025-01-08T16:48:42.861Z,a63b9d,28.36808,-81.42567,6200,N500TD,PA27
USA,Florida,2025-01-08T16:48:42.801Z,a55c94,27.53939,-80.73403,4100,,
USA,Florida,2025-01-08T16:48:42.111Z,000000,28.63444,-80.83667,7500,N8881N,C182
USA,Florida,2025-01-08T16:48:42.571Z,a36352,29.62911,-81.41547,4000,N3171E,C172
USA,Florida,2025-01-08T16:48:42.101Z,a016e9,29.41822,-81.13289,6100,N1047M,P28A
USA,Florida,2025-01-08T16:48:42.271Z,ab9345,29.53786,-81.22619,10500,JRE845,C56X
USA,Florida,2025-01-08T16:48:42.201Z,abc3eb,29.24117,-81.08653,5400,SFY436,P28A
USA,Florida,2025-01-08T16:48:41.361Z,000000,28.75242,-81.0425,6500,N322HA,C402
USA,Florida,2025-01-08T16:48:42.141Z,a68d17,28.87264,-80.94531,1800,,
USA,Florida,2025-01-08T16:48:42.371Z,000000,30.71161,-81.55553,10500,,
USA,Florida,2025-01-08T16:48:41.881Z,a6d91c,28.63217,-80.99989,2500,,
USA,Florida,2025-01-08T16:48:42.361Z,000000,30.17525,-81.37303,25000,,
USA,Florida,2025-01-08T16:48:42.261Z,000000,28.39597,-80.88792,3100,N8376A,PA44
USA,Florida,2025-01-08T16:48:42.251Z,a8949c,28.56264,-80.94575,3000,,
USA,Florida,2025-01-08T16:48:42.411Z,a1a110,27.65831,-80.43039,700,,
USA,Florida,2025-01-08T16:48:42.461Z,a9fbf3,28.42725,-80.96044,3000,,
USA,Florida,2025-01-08T16:48:42.801Z,a10ac2,29.19389,-82.25631,0,,
USA,Florida,2025-01-08T16:48:42.931Z,aab5b1,28.66483,-82.42908,1200,,
USA,Florida,2025-01-08T16:48:42.971Z,ab3626,27.472,-80.62883,5500,,
USA,Florida,2025-01-08T16:48:42.981Z,a925a8,28.51686,-80.80675,900,,
USA,Florida,2025-01-08T16:48:42.694Z,c05bc8,29.28628,-81.32407,20800,,
USA,Florida,2025-01-08T16:48:42.144Z,a69e28,29.52515,-81.42214,3000,N5252J,C172
USA,Florida,2025-01-08T16:48:42.224Z,000000,28.99647,-81.04953,0,,
USA,Florida,2025-01-08T16:48:42.734Z,a94d27,28.8118,-81.71278,3000,,
USA,Florida,2025-01-08T16:48:42.284Z,000000,28.6344,-80.83664,7500,,
USA,Florida,2025-01-08T16:48:42.294Z,000000,30.15545,-81.55714,5500,,
USA,Florida,2025-01-08T16:48:42.354Z,000000,30.7116,-81.55487,10500,,
USA,Florida,2025-01-08T16:48:42.274Z,a92f6f,28.74123,-81.09083,1600,,
USA,Florida,2025-01-08T16:48:42.334Z,000000,28.75326,-81.0429,6500,N322HA,C402
USA,Florida,2025-01-08T16:48:42.854Z,abff3b,29.91278,-81.34533,2000,,
USA,Florida,2025-01-08T16:48:41.824Z,a75707,28.60584,-80.97247,2500,,
USA,Florida,2025-01-08T16:48:40.244Z,000000,28.39751,-80.88823,3100,,
USA,Florida,2025-01-08T16:48:42.454Z,a6d91c,28.63199,-80.99971,2500,,
USA,Florida,2025-01-08T16:48:42.804Z,a10ac2,29.1939,-82.25628,0,,
USA,Florida,2025-01-08T16:48:42.501Z,000000,30.50364,-81.14833,10000,,
USA,Florida,2025-01-08T16:48:42.431Z,add65a,28.94481,-81.953,4600,,
USA,Florida,2025-01-08T16:48:42.541Z,a5bc1f,28.96103,-80.88992,2000,,
USA,Florida,2025-01-08T16:48:43.091Z,a2a10b,27.57639,-80.2725,2500,,
USA,Florida,2025-01-08T16:48:42.521Z,a55636,28.95786,-81.15636,3000,,
USA,Florida,2025-01-08T16:48:43.121Z,a0129b,28.03694,-82.16561,2100,,
USA,Florida,2025-01-08T16:48:43.505Z,000000,26.66936,-80.98514,1700,,
USA,Florida,2025-01-08T16:48:43.141Z,a5a09d,28.043,-81.68136,900,,
USA,Florida,2025-01-08T16:48:43.211Z,a6cc2c,27.91808,-80.55656,4300,,
USA,Florida,2025-01-08T16:48:43.191Z,a29509,28.73558,-82.57,4400,,
USA,Florida,2025-01-08T16:48:42.701Z,000000,30.6435,-80.62922,24700,,
USA,Florida,2025-01-08T16:48:42.571Z,a91a83,28.76364,-81.23803,700,,
USA,Florida,2025-01-08T16:48:42.581Z,000000,28.24797,-80.80528,0,,
USA,Florida,2025-01-08T16:48:43.201Z,a32f02,27.31011,-81.25947,5500,,
USA,Florida,2025-01-08T16:48:43.261Z,a2cd3c,28.81303,-82.50875,2300,,
USA,Florida,2025-01-08T16:48:43.001Z,ab1547,29.14486,-82.24039,1000,,
USA,Florida,2025-01-08T16:48:43.311Z,ad96e2,28.60458,-81.98622,3700,,
USA,Florida,2025-01-08T16:48:43.201Z,a9ed0e,28.49389,-80.80892,1000,,
USA,Florida,2025-01-08T16:48:43.394Z,a7333f,29.04972,-80.94947,100,,
USA,Florida,2025-01-08T16:48:27.874Z,000000,31.29556,-81.0628,0,,
USA,Florida,2025-01-08T16:48:41.154Z,000000,29.92613,-82.34421,4900,,
USA,Florida,2025-01-08T16:48:41.204Z,000000,29.52592,-82.82669,5900,,
USA,Florida,2025-01-08T16:48:42.484Z,000000,30.50358,-81.1483,10000,,
USA,Florida,2025-01-08T16:48:43.024Z,a15d6c,29.10816,-82.19402,1500,,
USA,Florida,2025-01-08T16:48:43.024Z,a28dda,29.58088,-82.22803,4900,,
USA,Florida,2025-01-08T16:48:43.074Z,a2e6cf,28.36102,-81.83254,3600,,
USA,Florida,2025-01-08T16:48:43.134Z,a75617,28.78761,-81.86841,7500,,
USA,Florida,2025-01-08T16:48:42.484Z,a9fbf3,28.42722,-80.96051,3000,,
USA,Florida,2025-01-08T16:48:43.184Z,0ac95a,28.39129,-81.28198,700,,
USA,Florida,2025-01-08T16:48:43.194Z,a3ad2d,28.68266,-82.12991,7000,,
USA,Florida,2025-01-08T16:48:43.264Z,a69e58,28.29036,-81.41029,1000,,
USA,Florida,2025-01-08T16:48:43.244Z,a8dcba,28.48755,-80.79621,700,,
USA,Florida,2025-01-08T16:48:43.314Z,a264a4,29.40632,-82.07944,24400,,
USA,Florida,2025-01-08T16:48:42.691Z,c05bc8,29.28631,-81.32406,20800,,
USA,Florida,2025-01-08T16:48:43.401Z,a648cc,27.94867,-82.05992,2500,,
USA,Florida,2025-01-08T16:48:43.361Z,ab62ad,28.88381,-81.07408,14300,SWA137,B738
USA,Florida,2025-01-08T16:48:43.371Z,ad1514,29.04106,-81.01789,5500,,
USA,Florida,2025-01-08T16:48:43.401Z,a7d24b,27.92133,-82.15492,3100,,
USA,Florida,2025-01-08T16:48:43.401Z,a3906e,27.46886,-81.61022,3600,,
USA,Florida,2025-01-08T16:48:43.001Z,ad222c,28.05467,-82.34042,1000,,
USA,Florida,2025-01-08T16:48:43.391Z,a71a9c,28.01978,-80.65589,5000,LFA321,C172
USA,Florida,2025-01-08T16:48:43.001Z,a07093,28.74322,-81.67628,900,,
USA,Florida,2025-01-08T16:48:43.421Z,a08c77,28.24261,-82.15,900,,
USA,Florida,2025-01-08T16:48:43.421Z,a9daef,27.14469,-80.66208,2900,,
USA,Florida,2025-01-08T16:48:43.421Z,a90895,28.04961,-81.37858,4000,N681SY,SR22
USA,Florida,2025-01-08T16:48:43.531Z,ac24e2,27.97622,-82.04703,4400,,
USA,Florida,2025-01-08T16:48:43.501Z,a31f95,28.6655,-81.19947,23700,,
USA,Florida,2025-01-08T16:48:42.821Z,000000,29.04456,-81.26186,800,,
USA,Florida,2025-01-08T16:48:43.491Z,a40721,27.45522,-81.34306,400,,
USA,Florida,2025-01-08T16:48:43.541Z,aafb25,27.286,-80.33544,2100,,
USA,Florida,2025-01-08T16:48:43.131Z,a868d4,28.39508,-81.57836,5500,,
USA,Florida,2025-01-08T16:48:43.501Z,a2983e,28.11425,-81.90817,6500,PO5731,
USA,Florida,2025-01-08T16:48:43.571Z,a1c9cd,28.22189,-80.4545,20100,,
USA,Florida,2025-01-08T16:48:43.541Z,aa7816,28.936,-81.57575,2500,,
USA,Florida,2025-01-08T16:48:43.541Z,a3a62d,29.02258,-81.04228,1000,,
USA,Florida,2025-01-08T16:48:43.001Z,000000,27.20147,-79.98039,23000,,
USA,Florida,2025-01-08T16:48:43.001Z,000000,27.04989,-79.58939,15900,,
USA,Florida,2025-01-08T16:48:43.081Z,000000,26.74031,-79.25092,21900,,
USA,Florida,2025-01-08T16:48:43.141Z,000000,27.11944,-80.13686,3100,,
USA,Florida,2025-01-08T16:48:43.181Z,000000,26.56764,-79.36933,16100,,
USA,Florida,2025-01-08T16:48:43.251Z,000000,26.75564,-79.84842,4100,,
USA,Florida,2025-01-08T16:48:43.241Z,000000,26.85203,-79.96258,5100,,
USA,Florida,2025-01-08T16:48:43.241Z,000000,26.30483,-79.24503,9600,,
USA,Florida,2025-01-08T16:48:43.161Z,000000,27.04336,-80.05294,2000,,
USA,Florida,2025-01-08T16:48:43.181Z,000000,27.1335,-80.23608,1200,,
USA,Florida,2025-01-08T16:48:43.191Z,000000,27.14458,-80.25961,1500,,
USA,Florida,2025-01-08T16:48:43.281Z,000000,26.32042,-79.43408,8900,,
USA,Florida,2025-01-08T16:48:43.281Z,000000,26.80644,-79.98808,4000,,
USA,Florida,2025-01-08T16:48:42.981Z,a94202,28.86281,-81.46953,1500,LFA553,
USA,Florida,2025-01-08T16:48:41.464Z,000000,29.45826,-83.23992,12200,,
USA,Florida,2025-01-08T16:48:41.504Z,000000,29.2867,-83.56846,16900,,
USA,Florida,2025-01-08T16:48:43.354Z,ac9c57,29.0682,-82.11369,1900,,
USA,Florida,2025-01-08T16:48:43.004Z,a07093,28.74327,-81.6763,900,,
USA,Florida,2025-01-08T16:48:43.364Z,ac2aca,28.80953,-81.1273,23000,,
USA,Florida,2025-01-08T16:48:43.354Z,a5d7b0,29.01603,-82.22357,1900,,
USA,Florida,2025-01-08T16:48:43.204Z,a9ed0e,28.49385,-80.80896,1000,,
USA,Florida,2025-01-08T16:48:43.444Z,a9e22e,29.76401,-81.23673,18200,JRE736,C25B
USA,Florida,2025-01-08T16:48:43.844Z,000000,27.76684,-82.01964,2400,,
USA,Florida,2025-01-08T16:48:43.024Z,000000,29.0447,-81.26175,800,,
USA,Florida,2025-01-08T16:48:43.044Z,a2376e,28.69856,-81.46733,2500,,
USA,Florida,2025-01-08T16:48:43.454Z,abe90b,28.29389,-81.47969,1900,,
USA,Florida,2025-01-08T16:48:43.544Z,aa7816,28.93602,-81.57576,2500,,
USA,Florida,2025-01-08T16:48:43.544Z,accd77,28.96825,-81.35425,3000,,
USA,Florida,2025-01-08T16:48:43.084Z,a921f1,28.87186,-81.39518,1500,,
USA,Florida,2025-01-08T16:48:39.944Z,000000,28.17195,-80.63341,3600,,
USA,Florida,2025-01-08T16:48:43.594Z,a6ca4b,28.77131,-82.05907,6400,,
USA,Florida,2025-01-08T16:48:43.624Z,a58a17,28.8485,-81.92092,0,,
USA,Florida,2025-01-08T16:48:43.634Z,a30957,29.21133,-81.11083,2700,BPX295,
USA,Florida,2025-01-08T16:48:43.634Z,a6e70c,29.00705,-82.07365,2400,,
USA,Florida,2025-01-08T16:48:43.594Z,ab5323,28.73137,-81.87738,1800,,
USA,Florida,2025-01-08T16:48:43.454Z,ae4cf4,29.11126,-82.09713,2900,,
USA,Florida,2025-01-08T16:48:43.614Z,ad00b6,28.93961,-81.67499,4500,,
USA,Florida,2025-01-08T16:48:43.624Z,a23b25,28.81972,-81.56859,800,,
USA,Florida,2025-01-08T16:48:41.177Z,a9ea6a,28.54229,-81.34066,200,,
USA,Florida,2025-01-08T16:48:43.641Z,a6e70c,29.00703,-82.07367,2300,,
USA,Florida,2025-01-08T16:48:43.601Z,ab5323,28.73136,-81.87736,1800,,
USA,Florida,2025-01-08T16:48:43.731Z,a24d41,28.67292,-81.98783,2400,,
USA,Florida,2025-01-08T16:48:40.655Z,000000,29.57494,-82.17917,2600,,
USA,Florida,2025-01-08T16:48:43.801Z,abc867,27.65564,-80.69897,2500,,
USA,Florida,2025-01-08T16:48:43.721Z,a7081a,29.15653,-81.90844,17000,DAL664,B752
USA,Florida,2025-01-08T16:48:43.311Z,a264a4,29.40633,-82.07944,24400,SWA267,B737
USA,Florida,2025-01-08T16:48:43.141Z,abe124,29.4325,-81.19072,23300,SWA4006,B738
USA,Florida,2025-01-08T16:48:42.901Z,000000,29.56967,-81.20192,26900,FFT3273,A21N
USA,Florida,2025-01-08T16:48:43.531Z,a7e47d,27.83703,-80.63486,7500,N6076U,PA46
USA,Florida,2025-01-08T16:48:42.891Z,a434e2,28.95178,-81.08803,4000,,
USA,Florida,2025-01-08T16:48:43.241Z,000000,27.0235,-80.17161,1900,,
USA,Florida,2025-01-08T16:48:43.271Z,000000,27.00933,-80.21039,2300,,
USA,Florida,2025-01-08T16:48:43.271Z,a31fa0,27.29092,-80.54336,4600,,
USA,Florida,2025-01-08T16:48:43.271Z,000000,26.77425,-79.93239,8900,,
USA,Florida,2025-01-08T16:48:43.331Z,000000,26.89989,-80.18439,2200,,
USA,Florida,2025-01-08T16:48:43.251Z,a24293,28.78003,-81.66144,1800,,
USA,Florida,2025-01-08T16:48:43.431Z,a70a8c,28.62694,-81.80703,3000,,
USA,Florida,2025-01-08T16:48:43.021Z,a6069d,28.51458,-80.79589,800,LFA462,SR20
USA,Florida,2025-01-08T16:48:43.431Z,000000,26.14936,-79.75406,15800,,
USA,Florida,2025-01-08T16:48:43.801Z,a5a8eb,28.53753,-81.35333,500,N464ER,
USA,Florida,2025-01-08T16:48:43.951Z,a58fd5,27.9895,-82.21392,1000,,
USA,Florida,2025-01-08T16:48:43.511Z,000000,26.2645,-80.04561,10100,,
USA,Florida,2025-01-08T16:48:43.561Z,000000,26.4885,-80.26814,4700,,
USA,Florida,2025-01-08T16:48:43.541Z,000000,26.60742,-80.31078,3700,,
USA,Florida,2025-01-08T16:48:43.541Z,000000,26.46383,-80.22753,4600,,
USA,Florida,2025-01-08T16:48:43.581Z,000000,25.69011,-79.91069,11000,,
USA,Florida,2025-01-08T16:48:43.561Z,000000,26.22386,-80.13914,6000,,
USA,Florida,2025-01-08T16:48:43.631Z,000000,26.20219,-80.27142,7200,,
USA,Florida,2025-01-08T16:48:43.621Z,000000,25.83225,-80.09886,9300,,
USA,Florida,2025-01-08T16:48:43.471Z,abc4bd,28.14522,-80.88078,2500,,
USA,Florida,2025-01-08T16:48:43.981Z,ad4f1c,29.4815,-81.41247,900,,
USA,Florida,2025-01-08T16:48:43.961Z,a8d889,27.98936,-82.00658,200,,
USA,Florida,2025-01-08T16:48:44.111Z,ad2ad5,27.94153,-81.79361,400,,
USA,Florida,2025-01-08T16:48:44.021Z,acdf34,27.77889,-80.68683,2500,,
USA,Florida,2025-01-08T16:48:43.241Z,a945b9,28.92047,-81.66614,1100,,
USA,Florida,2025-01-08T16:48:43.261Z,a23000,28.94372,-81.65681,1000,,
USA,Florida,2025-01-08T16:48:44.081Z,a06b1a,28.86069,-81.49244,3500,LFA681,PA44
USA,Florida,2025-01-08T16:48:44.081Z,a825a6,28.75644,-79.70644,24500,,
USA,Florida,2025-01-08T16:48:43.254Z,a24293,28.78001,-81.66143,1800,,
USA,Florida,2025-01-08T16:48:43.284Z,a6f6d4,28.88196,-81.52966,1600,,
USA,Florida,2025-01-08T16:48:43.334Z,a07f4d,29.06658,-81.33219,1400,,
USA,Florida,2025-01-08T16:48:41.894Z,000000,28.13782,-80.70443,2500,,
USA,Florida,2025-01-08T16:48:41.954Z,000000,29.80491,-83.39149,12100,,
USA,Florida,2025-01-08T16:48:43.734Z,a24d41,28.67293,-81.98779,2500,,
USA,Florida,2025-01-08T16:48:43.804Z,a5a8eb,28.53751,-81.35329,500,,
USA,Florida,2025-01-08T16:48:43.814Z,ab5689,29.35298,-81.21949,4900,N83FL,M20T
USA,Florida,2025-01-08T16:48:43.844Z,a097f4,29.07798,-82.12485,20200,,
USA,Florida,2025-01-08T16:48:43.134Z,a21e5c,29.08673,-81.34173,3000,N23566,C172
USA,Florida,2025-01-08T16:48:43.234Z,000000,28.22182,-80.45576,20100,,
USA,Florida,2025-01-08T16:48:39.884Z,000000,28.17573,-80.57298,2600,,
USA,Florida,2025-01-08T16:48:43.484Z,a23000,28.94379,-81.65682,1000,,
USA,Florida,2025-01-08T16:48:43.804Z,add65a,28.94512,-81.95365,4600,,
USA,Florida,2025-01-08T16:48:43.894Z,a85fb8,28.93143,-81.29677,16200,,
USA,Florida,2025-01-08T16:48:43.894Z,ac2d25,29.25151,-81.31078,3200,,
USA,Florida,2025-01-08T16:48:43.394Z,000000,28.11218,-80.6388,4000,,
USA,Florida,2025-01-08T16:48:43.984Z,ad4f1c,29.48151,-81.41249,1000,,
USA,Florida,2025-01-08T16:48:42.341Z,000000,28.40397,-79.75625,13000,,
USA,Florida,2025-01-08T16:48:43.601Z,000000,26.31083,-80.26564,4700,,
USA,Florida,2025-01-08T16:48:43.661Z,000000,26.50147,-80.45014,5100,,
USA,Florida,2025-01-08T16:48:43.711Z,000000,26.09744,-80.41842,6100,,
USA,Florida,2025-01-08T16:48:43.111Z,acde67,28.34617,-80.70903,800,,
USA,Florida,2025-01-08T16:48:43.621Z,000000,26.93864,-80.56653,2300,,
USA,Florida,2025-01-08T16:48:43.631Z,000000,27.00292,-80.60225,3100,,
USA,Florida,2025-01-08T16:48:43.661Z,000000,26.93053,-80.60281,4400,,
USA,Florida,2025-01-08T16:48:43.701Z,000000,26.12378,-80.39181,7100,,
USA,Florida,2025-01-08T16:48:44.211Z,ab6c94,28.25233,-81.34364,2400,SCX343,B738
USA,Florida,2025-01-08T16:48:44.171Z,a8116a,28.47331,-80.78486,2500,,
USA,Florida,2025-01-08T16:48:43.491Z,000000,29.12972,-81.44053,300,,
USA,Florida,2025-01-08T16:48:44.181Z,a305a0,29.16258,-81.04244,500,,
USA,Florida,2025-01-08T16:48:43.841Z,000000,25.68717,-80.66075,0,,
USA,Florida,2025-01-08T16:48:44.671Z,000000,29.95797,-78.83492,0,,
USA,Florida,2025-01-08T16:48:44.671Z,000000,29.72842,-82.14839,5400,,
USA,Florida,2025-01-08T16:48:43.701Z,000000,25.60097,-80.24058,13700,,
USA,Florida,2025-01-08T16:48:43.731Z,000000,26.83614,-80.64503,2400,,
USA,Florida,2025-01-08T16:48:43.741Z,000000,26.69817,-80.62542,1300,,
USA,Florida,2025-01-08T16:48:43.741Z,000000,26.32153,-80.52431,18500,,
USA,Florida,2025-01-08T16:48:43.771Z,000000,26.81256,-80.68139,2100,,
USA,Florida,2025-01-08T16:48:43.801Z,000000,26.24781,-80.62775,5600,,
USA,Florida,2025-01-08T16:48:43.851Z,000000,26.11628,-80.72211,7100,,
USA,Florida,2025-01-08T16:48:43.851Z,000000,26.32444,-80.73169,4600,,
USA,Florida,2025-01-08T16:48:43.361Z,ac9c57,29.06819,-82.11364,1900,,
USA,Florida,2025-01-08T16:48:43.771Z,000000,26.70669,-80.6625,2300,,
USA,Florida,2025-01-08T16:48:43.881Z,000000,26.43403,-80.78936,18600,,
USA,Florida,2025-01-08T16:48:43.451Z,000000,28.23872,-80.62686,500,,
USA,Florida,2025-01-08T16:48:44.351Z,a1901c,28.82192,-80.89864,3200,,
USA,Florida,2025-01-08T16:48:44.361Z,acb88c,29.01528,-80.95767,800,,
USA,Florida,2025-01-08T16:48:44.391Z,a264a4,29.40417,-82.07897,24300,SWA267,B737
USA,Florida,2025-01-08T16:48:43.424Z,a21e5c,29.08674,-81.34158,3000,N23566,C172
USA,Florida,2025-01-08T16:48:43.554Z,ab4519,28.8136,-82.11997,15600,,
USA,Florida,2025-01-08T16:48:43.444Z,000000,27.91123,-80.35348,11600,,
USA,Florida,2025-01-08T16:48:43.424Z,000000,28.10299,-80.69355,3500,,
USA,Florida,2025-01-08T16:48:43.454Z,000000,28.12254,-80.78233,3800,,
USA,Florida,2025-01-08T16:48:43.484Z,000000,27.9719,-80.56453,3300,,
USA,Florida,2025-01-08T16:48:43.494Z,000000,28.14539,-80.88129,2500,,
USA,Florida,2025-01-08T16:48:43.484Z,000000,28.01988,-80.65554,5000,,
USA,Florida,2025-01-08T16:48:42.354Z,000000,28.40296,-79.75658,13000,,
USA,Florida,2025-01-08T16:48:43.534Z,000000,27.81624,-80.44196,4100,,
USA,Florida,2025-01-08T16:48:43.524Z,000000,27.91794,-80.55633,4300,,
USA,Florida,2025-01-08T16:48:44.154Z,a868d4,28.39469,-81.57837,5500,,
USA,Florida,2025-01-08T16:48:44.174Z,a305a0,29.16264,-81.04246,600,BPX294,
USA,Florida,2025-01-08T16:48:44.094Z,aaf29b,29.10008,-80.77828,3600,,
USA,Florida,2025-01-08T16:48:44.174Z,a8116a,28.47335,-80.78488,2500,,
USA,Florida,2025-01-08T16:48:44.104Z,a016e9,29.41726,-81.13236,6100,N1047M,P28A
USA,Florida,2025-01-08T16:48:43.614Z,000000,27.83708,-80.63508,7500,,
USA,Florida,2025-01-08T16:48:43.634Z,000000,27.97507,-80.82289,0,,
USA,Florida,2025-01-08T16:48:43.764Z,acc0bd,29.05057,-82.18774,4100,,
USA,Florida,2025-01-08T16:48:42.504Z,000000,30.29503,-82.48984,8000,,
USA,Florida,2025-01-08T16:48:43.714Z,000000,29.12973,-81.44059,300,,
USA,Florida,2025-01-08T16:48:44.204Z,31dfc7,29.21369,-81.42799,3000,,
USA,Florida,2025-01-08T16:48:44.214Z,ae52bb,29.89083,-81.30201,600,,
USA,Florida,2025-01-08T16:48:44.314Z,a39720,29.69406,-81.929,3400,,
USA,Florida,2025-01-08T16:48:43.844Z,aaa233,29.42341,-81.06429,2500,C8178,BE35
USA,Florida,2025-01-08T16:48:43.831Z,000000,26.641,-80.73144,5400,,
USA,Florida,2025-01-08T16:48:43.951Z,000000,26.2145,-80.91311,5600,,
USA,Florida,2025-01-08T16:48:43.941Z,000000,27.28569,-80.83758,2000,,
USA,Florida,2025-01-08T16:48:43.951Z,a70be8,27.25731,-80.84114,300,,
USA,Florida,2025-01-08T16:48:44.031Z,000000,26.07333,-81.09097,8400,,
USA,Florida,2025-01-08T16:48:44.031Z,000000,26.40994,-81.02494,8500,,
USA,Florida,2025-01-08T16:48:44.421Z,acc020,28.01536,-82.28231,2100,,
USA,Florida,2025-01-08T16:48:44.461Z,ad1c78,29.46336,-81.18464,300,,
USA,Florida,2025-01-08T16:48:44.511Z,a57db5,28.78144,-81.24047,400,,
USA,Florida,2025-01-08T16:48:44.541Z,a8adbb,28.9645,-81.21453,2300,,
USA,Florida,2025-01-08T16:48:44.001Z,a04c56,28.53817,-81.44597,1300,N1180U,
USA,Florida,2025-01-08T16:48:44.401Z,abe90b,28.29367,-81.48053,1900,,
USA,Florida,2025-01-08T16:48:44.481Z,a84905,27.45047,-81.37014,1000,,
USA,Florida,2025-01-08T16:48:44.401Z,a1b2b5,28.94911,-82.11206,1500,,
USA,Florida,2025-01-08T16:48:44.571Z,aaff68,28.11844,-82.15094,1500,,
USA,Florida,2025-01-08T16:48:43.691Z,ad67bf,29.24625,-81.47028,3900,,
USA,Florida,2025-01-08T16:48:44.051Z,000000,26.70014,-81.0,0,,
USA,Florida,2025-01-08T16:48:44.111Z,000000,26.01711,-81.27269,17900,,
USA,Florida,2025-01-08T16:48:44.241Z,000000,26.12778,-81.52758,17100,,
USA,Florida,2025-01-08T16:48:44.581Z,a69e28,29.52594,-81.42111,3000,,
USA,Florida,2025-01-08T16:48:44.581Z,a0372f,28.43317,-82.16117,3400,,
USA,Florida,2025-01-08T16:48:44.581Z,a29548,28.78153,-81.26975,1100,N266AA,P28A
USA,Florida,2025-01-08T16:48:44.611Z,a2b66c,28.68989,-81.56942,800,,
USA,Florida,2025-01-08T16:48:44.601Z,a50adf,28.42708,-80.97803,1500,,
USA,Florida,2025-01-08T16:48:44.641Z,ab151d,27.52586,-81.89383,2900,,
USA,Florida,2025-01-08T16:48:44.641Z,a1e709,28.09078,-82.29558,700,,
USA,Florida,2025-01-08T16:48:44.641Z,a7fed0,28.08728,-81.46231,6600,NKS3643,A320
USA,Florida,2025-01-08T16:48:44.601Z,ab142e,27.93567,-81.67731,3800,,
USA,Florida,2025-01-08T16:48:44.711Z,a48475,28.46736,-81.68242,1000,,
USA,Florida,2025-01-08T16:48:44.621Z,a700c3,27.70728,-80.66817,2000,,
USA,Florida,2025-01-08T16:48:44.601Z,ac72e3,29.06386,-80.99642,2000,CXK261,P28A
USA,Florida,2025-01-08T16:48:44.651Z,a69237,27.441,-80.30042,1100,,
USA,Florida,2025-01-08T16:48:44.681Z,a0d65a,28.11047,-82.33367,6500,,
USA,Florida,2025-01-08T16:48:43.971Z,a72bf9,27.39328,-80.83639,4000,,
